time,trading_symbol,last_price,volume_delta,aggressor_side,cvd_change,oi,oi_delta,depth_toxicity_tick,kyle_lambda_tick
2025-12-29 04:30:27+00,,26037.00,0,NEUTRAL,0,10446750,0,1.0000,0.000000
2025-12-29 04:30:28+00,,26037.00,0,NEUTRAL,0,10446750,0,1.0000,0.000000
2025-12-29 04:30:29+00,,26038.90,2850,SELL,-2850,10446750,0,0.1854,0.000124
2025-12-29 04:30:30+00,,26037.30,525,SELL,-525,10446750,0,0.0854,0.000260
2025-12-29 04:30:31+00,,26039.70,4200,BUY,4200,10446750,0,0.5045,0.000324
2025-12-29 04:30:32+00,,26037.30,0,NEUTRAL,0,10446750,0,1.0000,0.000000
2025-12-29 04:30:33+00,,26037.30,0,NEUTRAL,0,10446750,0,1.0000,0.000000
2025-12-29 04:30:34+00,,26037.00,0,NEUTRAL,0,10446750,0,1.0000,0.000000
2025-12-29 04:30:35+00,,26037.00,150,SELL,-150,10446750,0,0.0103,0.000000
2025-12-29 04:30:36+00,,26040.00,0,NEUTRAL,0,10446750,0,1.0000,0.000000
2025-12-29 04:30:37+00,,26037.00,0,NEUTRAL,0,10446750,0,1.0000,0.000000
2025-12-29 04:30:38+00,,26037.00,4950,SELL,-4950,10446750,0,0.5946,0.000324
2025-12-29 04:30:40+00,,26036.30,3825,SELL,-3825,10446750,0,0.5862,0.000153
2025-12-29 04:30:41+00,,26039.40,975,SELL,-975,10446750,0,0.1413,0.000348
2025-12-29 04:30:42+00,,26037.00,1350,SELL,-1350,10446750,0,0.1782,0.000000
2025-12-29 04:30:43+00,,26039.90,0,NEUTRAL,0,10446750,0,1.0000,0.000000
2025-12-29 04:30:44+00,,26039.20,225,SELL,-225,10446750,0,0.0180,0.000056
2025-12-29 04:30:45+00,,26039.10,2850,BUY,2850,10446750,0,0.4578,0.000016
2025-12-29 04:30:46+00,,26036.10,3000,SELL,-3000,10446750,0,0.4651,0.000589
2025-12-29 04:30:47+00,,26039.90,1650,BUY,1650,10446750,0,0.2000,0.000461
2025-12-29 04:30:48+00,,26043.60,0,NEUTRAL,0,10446750,0,1.0000,0.000000
2025-12-29 04:30:49+00,,26042.00,6450,BUY,6450,10446750,0,0.5409,0.000243
2025-12-29 04:30:50+00,,26041.50,825,BUY,825,10446750,0,0.2391,0.000145
2025-12-29 04:30:51+00,,26037.90,525,SELL,-525,10446750,0,0.0972,0.000667
2025-12-29 04:30:52+00,,26036.00,0,NEUTRAL,0,10446750,0,1.0000,0.000000
2025-12-29 04:30:53+00,,26040.00,0,NEUTRAL,0,10446750,0,1.0000,0.000000
2025-12-29 04:30:54+00,,26036.20,75,SELL,-75,10446750,0,0.0057,0.000288
2025-12-29 04:30:55+00,,26040.50,225,BUY,225,10446750,0,0.0448,0.000896
2025-12-29 04:30:56+00,,26036.60,300,SELL,-300,10446750,0,0.0195,0.000026
2025-12-29 04:30:57+00,,26036.60,600,SELL,-600,10446750,0,0.0588,0.000382
2025-12-29 04:30:58+00,,26039.80,150,SELL,-150,10446750,0,0.0154,0.000328
2025-12-29 04:30:59+00,,26037.50,0,NEUTRAL,0,10446750,0,1.0000,0.000000
2025-12-29 04:31:00+00,,26036.20,525,SELL,-525,10446750,0,0.1273,0.000097
2025-12-29 04:31:01+00,,26040.00,0,NEUTRAL,0,10446750,0,1.0000,0.000000
2025-12-29 04:31:02+00,,26036.40,450,SELL,-450,10446750,0,0.0324,0.000259
2025-12-29 04:31:04+00,,26036.40,0,NEUTRAL,0,10446750,0,1.0000,0.000000
2025-12-29 04:31:05+00,,26036.40,300,SELL,-300,10446750,0,0.0288,0.000000
2025-12-29 04:31:06+00,,26036.40,75,SELL,-75,10446750,0,0.0088,0.000000
2025-12-29 04:31:07+00,,26036.40,450,SELL,-450,10446750,0,0.1622,0.000000
2025-12-29 04:31:08+00,,26037.00,0,NEUTRAL,0,10446750,0,1.0000,0.000000
2025-12-29 04:31:09+00,,26036.40,300,SELL,-300,10446750,0,0.0235,0.000000
2025-12-29 04:31:10+00,,26039.40,1350,SELL,-1350,10446750,0,0.2687,0.000478
2025-12-29 04:31:11+00,,26040.00,1125,SELL,-1125,10446750,0,0.1210,0.000409
2025-12-29 04:31:12+00,,26040.00,225,SELL,-225,10446750,0,0.0476,0.000000
2025-12-29 04:31:13+00,,26039.60,75,SELL,-75,10446750,0,0.0092,0.000049
2025-12-29 04:31:14+00,,26039.60,5625,SELL,-5625,10446750,0,0.4167,0.000030
2025-12-29 04:31:15+00,,26042.00,5100,SELL,-5100,10446750,0,0.3254,0.000153
2025-12-29 04:31:16+00,,26041.20,75,SELL,-75,10446750,0,0.0070,0.000150
2025-12-29 04:31:17+00,,26041.20,300,SELL,-300,10446750,0,0.0325,0.000087
2025-12-29 04:31:18+00,,26043.20,975,SELL,-975,10446750,0,0.0963,0.000198
2025-12-29 04:31:19+00,,26043.20,0,NEUTRAL,0,10446750,0,1.0000,0.000000
2025-12-29 04:31:20+00,,26043.20,300,SELL,-300,10459050,12300,0.0482,0.000000
2025-12-29 04:31:21+00,,26043.20,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:31:22+00,,26043.20,300,SELL,-300,10459050,0,0.0315,0.000000
2025-12-29 04:31:23+00,,26043.90,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:31:24+00,,26043.20,450,SELL,-450,10459050,0,0.0645,0.000100
2025-12-29 04:31:25+00,,26047.20,150,BUY,150,10459050,0,0.0308,0.000821
2025-12-29 04:31:26+00,,26043.20,150,SELL,-150,10459050,0,0.0215,0.000000
2025-12-29 04:31:27+00,,26045.70,1575,BUY,1575,10459050,0,0.3962,0.000377
2025-12-29 04:31:28+00,,26041.90,1575,SELL,-1575,10459050,0,0.3962,0.000327
2025-12-29 04:31:29+00,,26041.90,1800,SELL,-1800,10459050,0,0.4898,0.000354
2025-12-29 04:31:30+00,,26041.90,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:31:31+00,,26041.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:31:32+00,,26044.40,300,BUY,300,10459050,0,0.0635,0.000720
2025-12-29 04:31:33+00,,26044.40,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:31:34+00,,26041.90,75,BUY,75,10459050,0,0.0526,0.001754
2025-12-29 04:31:35+00,,26041.90,75,BUY,75,10459050,0,0.0476,0.001587
2025-12-29 04:31:36+00,,26041.20,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:31:37+00,,26040.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:31:38+00,,26041.40,1125,BUY,1125,10459050,0,0.2727,0.000727
2025-12-29 04:31:39+00,,26041.40,150,BUY,150,10459050,0,0.0357,0.000333
2025-12-29 04:31:40+00,,26041.40,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:31:41+00,,26039.00,150,SELL,-150,10459050,0,0.0121,0.000194
2025-12-29 04:31:42+00,,26038.70,1050,SELL,-1050,10459050,0,0.0946,0.000288
2025-12-29 04:31:43+00,,26041.80,675,BUY,675,10459050,0,0.0968,0.000401
2025-12-29 04:31:44+00,,26041.70,750,BUY,750,10459050,0,0.0909,0.000327
2025-12-29 04:31:45+00,,26042.30,1725,BUY,1725,10459050,0,0.1716,0.000358
2025-12-29 04:31:46+00,,26039.50,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:31:47+00,,26039.00,1500,SELL,-1500,10459050,0,0.1493,0.000269
2025-12-29 04:31:48+00,,26038.30,525,SELL,-525,10459050,0,0.0588,0.000134
2025-12-29 04:31:49+00,,26038.30,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:31:50+00,,26038.30,525,SELL,-525,10459050,0,0.0490,0.000065
2025-12-29 04:31:51+00,,26038.30,525,SELL,-525,10459050,0,0.0490,0.000000
2025-12-29 04:31:52+00,,26038.30,1800,SELL,-1800,10459050,0,0.1600,0.000000
2025-12-29 04:31:53+00,,26039.20,2025,SELL,-2025,10459050,0,0.2389,0.000106
2025-12-29 04:31:54+00,,26041.30,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:31:55+00,,26039.50,1575,SELL,-1575,10459050,0,0.2121,0.000040
2025-12-29 04:31:56+00,,26039.50,2325,SELL,-2325,10459050,0,0.2844,0.000147
2025-12-29 04:31:57+00,,26039.50,2100,SELL,-2100,10459050,0,0.3011,0.000258
2025-12-29 04:31:58+00,,26039.60,1725,SELL,-1725,10459050,0,0.1797,0.000010
2025-12-29 04:31:59+00,,26039.60,1575,SELL,-1575,10459050,0,0.1615,0.000010
2025-12-29 04:32:00+00,,26039.60,525,SELL,-525,10459050,0,0.0376,0.000000
2025-12-29 04:32:01+00,,26041.30,1125,SELL,-1125,10459050,0,0.1471,0.000092
2025-12-29 04:32:02+00,,26041.30,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:32:03+00,,26040.00,2400,SELL,-2400,10459050,0,0.2909,0.000000
2025-12-29 04:32:04+00,,26042.80,2025,BUY,2025,10459050,0,0.2571,0.000190
2025-12-29 04:32:05+00,,26041.10,825,SELL,-825,10459050,0,0.0598,0.000080
2025-12-29 04:32:06+00,,26041.30,4500,SELL,-4500,10459050,0,0.2632,0.000000
2025-12-29 04:32:07+00,,26041.30,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:32:08+00,,26039.00,225,SELL,-225,10459050,0,0.0612,0.000626
2025-12-29 04:32:09+00,,26039.10,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:32:10+00,,26039.10,450,SELL,-450,10459050,0,0.0750,0.000017
2025-12-29 04:32:11+00,,26040.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:32:12+00,,26040.00,225,SELL,-225,10459050,0,0.0100,0.000040
2025-12-29 04:32:13+00,,26040.10,3675,SELL,-3675,10459050,0,0.2438,0.000179
2025-12-29 04:32:14+00,,26041.00,3675,SELL,-3675,10459050,0,0.2899,0.000079
2025-12-29 04:32:15+00,,26040.10,225,SELL,-225,10459050,0,0.0278,0.000000
2025-12-29 04:32:16+00,,26040.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:32:17+00,,26040.00,825,SELL,-825,10459050,0,0.4074,0.000494
2025-12-29 04:32:18+00,,26039.30,525,SELL,-525,10459050,0,0.0419,0.000056
2025-12-29 04:32:20+00,,26039.30,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:32:21+00,,26039.30,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:32:22+00,,26039.30,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:32:23+00,,26040.00,75,SELL,-75,10459050,0,0.0213,0.000199
2025-12-29 04:32:24+00,,26040.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:32:25+00,,26042.00,75,BUY,75,10459050,0,0.0062,0.000166
2025-12-29 04:32:26+00,,26040.40,150,SELL,-150,10459050,0,0.0123,0.000091
2025-12-29 04:32:27+00,,26041.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:32:28+00,,26041.70,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:32:29+00,,26044.90,975,BUY,975,10459050,0,0.0591,0.000273
2025-12-29 04:32:30+00,,26042.30,375,SELL,-375,10459050,0,0.0212,0.000034
2025-12-29 04:32:31+00,,26042.30,525,SELL,-525,10459050,0,0.0737,0.000365
2025-12-29 04:32:32+00,,26042.30,225,SELL,-225,10459050,0,0.0405,0.000000
2025-12-29 04:32:33+00,,26045.00,75,BUY,75,10459050,0,0.0217,0.000783
2025-12-29 04:32:34+00,,26042.00,150,SELL,-150,10459050,0,0.0667,0.001333
2025-12-29 04:32:35+00,,26042.00,300,SELL,-300,10459050,0,0.0187,0.000019
2025-12-29 04:32:36+00,,26046.00,150,BUY,150,10459050,0,0.0092,0.000245
2025-12-29 04:32:37+00,,26046.00,225,BUY,225,10459050,0,0.0166,0.000000
2025-12-29 04:32:38+00,,26046.00,675,BUY,675,10459050,0,0.0604,0.000358
2025-12-29 04:32:40+00,,26046.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:32:41+00,,26042.10,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:32:42+00,,26042.00,300,SELL,-300,10459050,0,0.1081,0.000036
2025-12-29 04:32:43+00,,26046.00,1800,BUY,1800,10459050,0,0.3810,0.000825
2025-12-29 04:32:44+00,,26044.90,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:32:45+00,,26044.90,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:32:47+00,,26043.20,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:32:48+00,,26043.70,2850,BUY,2850,10459050,0,0.5429,0.000095
2025-12-29 04:32:50+00,,26041.50,225,SELL,-225,10459050,0,0.1500,0.001467
2025-12-29 04:32:51+00,,26041.50,75,SELL,-75,10459050,0,0.0175,0.000000
2025-12-29 04:32:52+00,,26043.70,900,BUY,900,10459050,0,0.2222,0.000543
2025-12-29 04:32:53+00,,26042.70,2025,BUY,2025,10459050,0,0.3913,0.000193
2025-12-29 04:32:54+00,,26044.00,2775,BUY,2775,10459050,0,0.4684,0.000422
2025-12-29 04:32:55+00,,26040.00,1125,SELL,-1125,10459050,0,0.2778,0.000667
2025-12-29 04:32:57+00,,26042.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:32:58+00,,26040.00,450,SELL,-450,10459050,0,0.0652,0.000000
2025-12-29 04:32:59+00,,26042.00,75,BUY,75,10459050,0,0.0204,0.000544
2025-12-29 04:33:00+00,,26041.80,1050,BUY,1050,10459050,0,0.1609,0.000031
2025-12-29 04:33:01+00,,26041.80,75,BUY,75,10459050,0,0.0233,0.000558
2025-12-29 04:33:02+00,,26041.80,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:03+00,,26041.80,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:04+00,,26040.10,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:05+00,,26041.80,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:06+00,,26040.10,375,SELL,-375,10459050,0,0.0909,0.000412
2025-12-29 04:33:07+00,,26040.10,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:08+00,,26040.00,375,SELL,-375,10459050,0,0.0926,0.000025
2025-12-29 04:33:09+00,,26040.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:10+00,,26040.00,150,SELL,-150,10459050,0,0.0571,0.000000
2025-12-29 04:33:11+00,,26040.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:12+00,,26040.00,2175,SELL,-2175,10459050,0,0.4915,0.000407
2025-12-29 04:33:13+00,,26040.00,1425,SELL,-1425,10459050,0,0.2754,0.000000
2025-12-29 04:33:14+00,,26040.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:15+00,,26041.70,975,SELL,-975,10459050,0,0.2826,0.000464
2025-12-29 04:33:16+00,,26040.00,450,SELL,-450,10459050,0,0.1500,0.000567
2025-12-29 04:33:17+00,,26043.70,150,BUY,150,10459050,0,0.0235,0.000580
2025-12-29 04:33:18+00,,26040.00,375,SELL,-375,10459050,0,0.0943,0.000000
2025-12-29 04:33:19+00,,26040.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:20+00,,26040.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:21+00,,26040.00,9600,SELL,-9600,10459050,0,0.3596,0.000101
2025-12-29 04:33:22+00,,26040.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:23+00,,26040.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:24+00,,26040.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:25+00,,26040.00,75,SELL,-75,10459050,0,0.0067,0.000000
2025-12-29 04:33:26+00,,26040.10,675,SELL,-675,10459050,0,0.0957,0.000000
2025-12-29 04:33:27+00,,26040.10,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:28+00,,26040.10,750,SELL,-750,10459050,0,0.1923,0.000026
2025-12-29 04:33:30+00,,26040.10,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:31+00,,26040.10,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:32+00,,26042.10,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:33+00,,26040.00,300,SELL,-300,10459050,0,0.0800,0.000000
2025-12-29 04:33:34+00,,26040.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:35+00,,26041.10,525,SELL,-525,10459050,0,0.0864,0.000181
2025-12-29 04:33:36+00,,26039.10,2400,SELL,-2400,10459050,0,0.3168,0.000818
2025-12-29 04:33:37+00,,26041.20,75,SELL,-75,10459050,0,0.0077,0.000215
2025-12-29 04:33:38+00,,26040.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:39+00,,26042.80,4200,SELL,-4200,10459050,0,0.5657,0.000364
2025-12-29 04:33:40+00,,26043.10,750,BUY,750,10459050,0,0.2381,0.000952
2025-12-29 04:33:41+00,,26039.80,1950,SELL,-1950,10459050,0,0.3171,0.000537
2025-12-29 04:33:42+00,,26039.80,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:43+00,,26039.80,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:44+00,,26043.30,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:45+00,,26043.30,675,BUY,675,10459050,0,0.1169,0.000000
2025-12-29 04:33:46+00,,26041.90,75,BUY,75,10459050,0,0.0059,0.000000
2025-12-29 04:33:47+00,,26041.90,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:48+00,,26041.80,10125,BUY,10125,10459050,0,0.4154,0.000012
2025-12-29 04:33:49+00,,26042.00,6075,BUY,6075,10459050,0,0.2989,0.000098
2025-12-29 04:33:50+00,,26040.00,75,SELL,-75,10459050,0,0.0161,0.000409
2025-12-29 04:33:51+00,,26040.00,900,SELL,-900,10459050,0,0.1644,0.000329
2025-12-29 04:33:52+00,,26040.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:53+00,,26042.90,1125,BUY,1125,10459050,0,0.0888,0.000229
2025-12-29 04:33:54+00,,26038.30,75,SELL,-75,10459050,0,0.0055,0.000339
2025-12-29 04:33:55+00,,26038.30,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:56+00,,26042.80,750,BUY,750,10459050,0,0.3448,0.002069
2025-12-29 04:33:57+00,,26039.80,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:33:58+00,,26039.70,750,SELL,-750,10459050,0,0.2857,0.000533
2025-12-29 04:34:00+00,,26039.70,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:34:01+00,,26039.70,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:34:02+00,,26039.70,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:34:03+00,,26038.40,3525,SELL,-3525,10459050,0,0.5529,0.000533
2025-12-29 04:34:05+00,,26038.40,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:34:06+00,,26039.70,150,BUY,150,10459050,0,0.0541,0.000000
2025-12-29 04:34:07+00,,26039.70,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:34:08+00,,26039.00,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:34:09+00,,26039.40,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:34:10+00,,26039.40,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:34:11+00,,26039.00,75,SELL,-75,10459050,0,0.0204,0.000000
2025-12-29 04:34:12+00,,26038.90,1275,SELL,-1275,10459050,0,0.4146,0.000033
2025-12-29 04:34:13+00,,26039.40,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:34:14+00,,26039.30,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:34:15+00,,26039.30,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:34:16+00,,26039.30,2025,SELL,-2025,10459050,0,0.5510,0.000027
2025-12-29 04:34:17+00,,26039.30,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:34:18+00,,26039.60,750,BUY,750,10459050,0,0.2941,0.000000
2025-12-29 04:34:19+00,,26039.30,0,NEUTRAL,0,10459050,0,1.0000,0.000000
2025-12-29 04:34:20+00,,26039.60,675,SELL,-675,10494000,34950,0.2093,0.000093
2025-12-29 04:34:21+00,,26039.60,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:34:22+00,,26039.60,75,SELL,-75,10494000,0,0.0233,0.000000
2025-12-29 04:34:23+00,,26039.80,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:34:25+00,,26039.80,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:07+00,,26037.70,12600,BUY,12600,10494000,0,0.8660,0.000144
2025-12-29 04:35:08+00,,26036.20,75,SELL,-75,10494000,0,0.0256,0.000068
2025-12-29 04:35:09+00,,26036.20,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:10+00,,26036.00,150,SELL,-150,10494000,0,0.0233,0.000031
2025-12-29 04:35:11+00,,26036.00,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:12+00,,26036.00,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:13+00,,26037.30,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:14+00,,26036.00,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:15+00,,26036.00,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:16+00,,26036.00,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:17+00,,26036.00,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:18+00,,26036.00,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:19+00,,26036.60,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:20+00,,26036.10,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:21+00,,26036.00,1200,SELL,-1200,10494000,0,0.2623,0.000000
2025-12-29 04:35:22+00,,26036.00,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:23+00,,26036.70,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:24+00,,26036.50,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:25+00,,26035.50,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:26+00,,26038.00,5325,BUY,5325,10494000,0,0.4765,0.000224
2025-12-29 04:35:27+00,,26036.70,525,SELL,-525,10494000,0,0.0551,0.000136
2025-12-29 04:35:28+00,,26038.00,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:29+00,,26036.90,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:30+00,,26038.00,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:32+00,,26036.00,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:33+00,,26036.70,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:34+00,,26039.80,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:35+00,,26036.70,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:36+00,,26036.70,75,SELL,-75,10494000,0,0.0222,0.000000
2025-12-29 04:35:37+00,,26036.20,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:38+00,,26041.30,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:40+00,,26041.30,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:41+00,,26039.80,150,SELL,-150,10494000,0,0.1111,0.000000
2025-12-29 04:35:42+00,,26039.80,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:43+00,,26039.80,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:45+00,,26040.30,75,SELL,-75,10494000,0,0.0263,0.000000
2025-12-29 04:35:46+00,,26040.30,75,SELL,-75,10494000,0,0.0294,0.000000
2025-12-29 04:35:47+00,,26039.80,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:48+00,,26039.80,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:50+00,,26039.80,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:51+00,,26039.80,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:52+00,,26040.90,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:53+00,,26040.90,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:54+00,,26039.80,75,BUY,75,10494000,0,0.0112,0.000000
2025-12-29 04:35:55+00,,26037.00,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:56+00,,26037.00,150,SELL,-150,10494000,0,0.0120,0.000000
2025-12-29 04:35:57+00,,26037.60,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:35:58+00,,26039.80,225,SELL,-225,10494000,0,0.0288,0.000256
2025-12-29 04:35:59+00,,26039.80,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:36:00+00,,26041.30,75,BUY,75,10494000,0,0.0133,0.000053
2025-12-29 04:36:01+00,,26042.00,150,BUY,150,10494000,0,0.0488,0.000228
2025-12-29 04:36:02+00,,26041.10,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:36:03+00,,26041.10,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:36:04+00,,26040.90,150,NEUTRAL,-150,10494000,0,0.0235,0.000000
2025-12-29 04:36:05+00,,26039.00,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:36:06+00,,26039.10,1575,SELL,-1575,10494000,0,0.2442,0.000016
2025-12-29 04:36:07+00,,26041.00,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:36:08+00,,26041.00,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:36:10+00,,26041.00,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:36:11+00,,26041.00,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:36:12+00,,26040.90,0,NEUTRAL,0,10494000,0,1.0000,0.000000
2025-12-29 04:36:13+00,,26040.90,75,BUY,75,10494000,0,0.0081,0.000000
2025-12-29 04:36:15+00,,26038.20,75,SELL,-75,10494000,0,0.0172,0.000621
2025-12-29 04:36:16+00,,26038.20,0,NEUTRAL,0,10494000,0,1.0000,0.000000
