time_ist,security_id,instrument_name,best_bid,best_ask,spread,total_bid_qty,total_ask_qty,total_bid_orders,total_ask_orders,imbalance_ratio,avg_bid_order_size,avg_ask_order_size,bid_vwap,ask_vwap,bid_50pct_level,ask_50pct_level
2025-12-29 15:15:15.014303,49543,NIFTY DEC 2025 FUT,25954.1,25956.8,2.7,105675,126525,432,653,0.8352,244.62,193.76,25922.06,25984.58,122,64
2025-12-29 15:15:15.210152,49543,NIFTY DEC 2025 FUT,25953.0,25956.8,3.8,107625,131100,445,685,0.8209,241.85,191.39,25921.64,25983.8,118,56
2025-12-29 15:15:15.418104,49543,NIFTY DEC 2025 FUT,25953.1,25956.7,3.6,107700,130350,446,676,0.8262,241.48,192.83,25921.74,25983.51,118,59
2025-12-29 15:15:15.607403,49543,NIFTY DEC 2025 FUT,25953.1,25956.7,3.6,107700,130350,446,676,0.8262,241.48,192.83,25921.74,25983.51,118,59
2025-12-29 15:15:15.808591,49543,NIFTY DEC 2025 FUT,25953.1,25956.6,3.5,106350,130725,437,681,0.8135,243.36,191.96,25921.79,25983.43,121,58
2025-12-29 15:15:16.207573,49543,NIFTY DEC 2025 FUT,25953.1,25956.6,3.5,106875,108450,436,535,0.9855,245.13,202.71,25922.63,25988.92,125,85
2025-12-29 15:15:16.408634,49543,NIFTY DEC 2025 FUT,25953.1,25956.6,3.5,107025,113850,437,544,0.9401,244.91,209.28,25922.7,25987.14,125,85
2025-12-29 15:15:16.607405,49543,NIFTY DEC 2025 FUT,25953.0,25956.8,3.8,107100,114225,438,544,0.9376,244.52,209.97,25922.7,25987.12,124,84
2025-12-29 15:15:16.806984,49543,NIFTY DEC 2025 FUT,25953.0,25956.8,3.8,107325,116025,441,565,0.925,243.37,205.35,25922.7,25987.18,124,81
2025-12-29 15:15:17.007582,49543,NIFTY DEC 2025 FUT,25954.7,25956.0,1.3,106200,114825,442,577,0.9249,240.27,199.0,25923.78,25988.71,124,78
2025-12-29 15:15:17.407221,49543,NIFTY DEC 2025 FUT,25954.7,25956.0,1.3,105075,111900,432,548,0.939,243.23,204.2,25924.47,25988.54,127,83
2025-12-29 15:15:17.608084,49543,NIFTY DEC 2025 FUT,25954.7,25956.0,1.3,105300,112275,435,549,0.9379,242.07,204.51,25924.35,25988.29,126,84
2025-12-29 15:15:17.808739,49543,NIFTY DEC 2025 FUT,25953.0,25954.7,1.7,107550,111675,443,541,0.9631,242.78,206.42,25924.84,25987.86,123,85
2025-12-29 15:15:18.008588,49543,NIFTY DEC 2025 FUT,25953.0,25954.7,1.7,113325,112050,475,543,1.0114,238.58,206.35,25924.26,25987.66,117,86
2025-12-29 15:15:18.210422,49543,NIFTY DEC 2025 FUT,25954.6,25956.0,1.4,116775,111975,506,544,1.0429,230.78,205.84,25924.33,25987.78,113,85
2025-12-29 15:15:18.607240,49543,NIFTY DEC 2025 FUT,25954.2,25956.0,1.8,111075,112875,478,557,0.9841,232.37,202.65,25925.4,25988.28,115,83
2025-12-29 15:15:18.808471,49543,NIFTY DEC 2025 FUT,25954.2,25956.0,1.8,110100,93375,466,555,1.1791,236.27,168.24,25925.83,25997.05,118,90
2025-12-29 15:15:19.009301,49543,NIFTY DEC 2025 FUT,25954.7,25956.0,1.3,111525,108075,480,574,1.0319,232.34,188.28,25925.6,25991.99,115,84
2025-12-29 15:15:19.211002,49543,NIFTY DEC 2025 FUT,25954.8,25956.8,2.0,113325,108225,492,553,1.0471,230.34,195.71,25924.33,25990.85,118,85
2025-12-29 15:15:19.408401,49543,NIFTY DEC 2025 FUT,25954.8,25956.8,2.0,109950,113400,472,559,0.9696,232.94,202.86,25925.76,25988.62,116,82
2025-12-29 15:15:19.807351,49543,NIFTY DEC 2025 FUT,25954.8,25956.8,2.0,110625,115725,481,577,0.9559,229.99,200.56,25925.59,25988.1,116,81
2025-12-29 15:15:20.006759,49543,NIFTY DEC 2025 FUT,25954.8,25956.8,2.0,110025,116400,473,586,0.9452,232.61,198.63,25925.85,25987.94,116,81
2025-12-29 15:15:20.209567,49543,NIFTY DEC 2025 FUT,25954.9,25959.0,4.1,109575,119400,468,618,0.9177,234.13,193.2,25925.77,25988.09,118,78
2025-12-29 15:15:20.408925,49543,NIFTY DEC 2025 FUT,25954.9,25959.0,4.1,109650,121875,470,629,0.8997,233.3,193.76,25925.74,25986.81,116,70
2025-12-29 15:15:20.608008,49543,NIFTY DEC 2025 FUT,25954.9,25958.7,3.8,107100,126150,470,664,0.849,227.87,189.98,25922.55,25985.59,117,63
2025-12-29 15:15:21.009505,49543,NIFTY DEC 2025 FUT,25954.8,25954.9,0.1,110925,126525,468,660,0.8767,237.02,191.7,25923.83,25985.28,119,63
2025-12-29 15:15:21.207823,49543,NIFTY DEC 2025 FUT,25954.8,25958.7,3.9,109500,127575,458,674,0.8583,239.08,189.28,25923.86,25985.73,121,59
2025-12-29 15:15:21.407417,49543,NIFTY DEC 2025 FUT,25954.8,25958.7,3.9,110475,127875,471,678,0.8639,234.55,188.61,25923.51,25985.67,123,58
2025-12-29 15:15:21.608223,49543,NIFTY DEC 2025 FUT,25954.8,25958.7,3.9,110925,127875,475,678,0.8674,233.53,188.61,25923.52,25985.66,121,57
2025-12-29 15:15:21.807616,49543,NIFTY DEC 2025 FUT,25954.8,25958.7,3.9,110775,127350,473,671,0.8698,234.2,189.79,25923.59,25985.77,122,59
2025-12-29 15:15:22.207558,49543,NIFTY DEC 2025 FUT,25953.0,25955.0,2.0,110100,126075,465,654,0.8733,236.77,192.78,25923.72,25985.95,123,62
2025-12-29 15:15:22.407336,49543,NIFTY DEC 2025 FUT,25953.0,25955.0,2.0,110550,126150,463,655,0.8763,238.77,192.6,25923.76,25985.95,120,61
2025-12-29 15:15:22.608723,49543,NIFTY DEC 2025 FUT,25953.0,25955.0,2.0,111300,124275,469,638,0.8956,237.31,194.79,25923.66,25985.67,119,63
2025-12-29 15:15:22.808849,49543,NIFTY DEC 2025 FUT,25953.0,25955.0,2.0,107550,124725,468,644,0.8623,229.81,193.67,25922.33,25985.82,116,63
2025-12-29 15:15:23.008221,49543,NIFTY DEC 2025 FUT,25955.6,25958.6,3.0,110100,127575,462,680,0.863,238.31,187.61,25923.54,25985.53,123,60
2025-12-29 15:15:23.408747,49543,NIFTY DEC 2025 FUT,25955.6,25958.5,2.9,109875,130575,466,699,0.8415,235.78,186.8,25922.95,25985.39,120,56
2025-12-29 15:15:23.607180,49543,NIFTY DEC 2025 FUT,25955.6,25958.5,2.9,109500,129150,461,689,0.8479,237.53,187.45,25923.12,25986.2,121,58
2025-12-29 15:15:23.807955,49543,NIFTY DEC 2025 FUT,25955.0,25958.5,3.5,111600,126000,483,654,0.8857,231.06,192.66,25923.34,25985.96,120,59
2025-12-29 15:15:24.007091,49543,NIFTY DEC 2025 FUT,25955.0,25958.5,3.5,112125,123000,486,642,0.9116,230.71,191.59,25923.74,25987.01,117,67
2025-12-29 15:15:24.208124,49543,NIFTY DEC 2025 FUT,25955.0,25958.5,3.5,111150,124350,473,650,0.8938,234.99,191.31,25924.4,25986.75,121,63
2025-12-29 15:15:24.606557,49543,NIFTY DEC 2025 FUT,25955.0,25958.5,3.5,112125,123000,485,642,0.9116,231.19,191.59,25924.07,25986.96,120,69
2025-12-29 15:15:24.808291,49543,NIFTY DEC 2025 FUT,25955.0,25958.5,3.5,111525,120600,477,630,0.9248,233.81,191.43,25924.32,25987.61,120,72
2025-12-29 15:15:25.007703,49543,NIFTY DEC 2025 FUT,25955.0,25958.7,3.7,112650,123225,492,656,0.9142,228.96,187.84,25923.91,25987.87,117,69
2025-12-29 15:15:25.208182,49543,NIFTY DEC 2025 FUT,25955.0,25955.6,0.6,113850,122700,500,644,0.9279,227.7,190.53,25923.8,25987.45,114,69
2025-12-29 15:15:25.406888,49543,NIFTY DEC 2025 FUT,25955.0,25958.7,3.7,113550,123150,500,655,0.922,227.1,188.02,25923.7,25987.89,114,69
2025-12-29 15:15:25.806991,49543,NIFTY DEC 2025 FUT,25955.1,25958.0,2.9,113100,121200,498,640,0.9332,227.11,189.38,25923.79,25988.36,116,72
2025-12-29 15:15:26.008542,49543,NIFTY DEC 2025 FUT,25955.1,25958.0,2.9,112800,120075,496,625,0.9394,227.42,192.12,25923.71,25988.21,116,72
2025-12-29 15:15:26.207464,49543,NIFTY DEC 2025 FUT,25955.1,25958.0,2.9,112425,120450,491,629,0.9334,228.97,191.49,25923.87,25988.26,117,72
2025-12-29 15:15:26.410180,49543,NIFTY DEC 2025 FUT,25955.1,25958.0,2.9,112800,118425,496,615,0.9525,227.42,192.56,25923.73,25988.42,116,73
2025-12-29 15:15:26.610145,49543,NIFTY DEC 2025 FUT,25955.1,25958.0,2.9,112650,118125,495,610,0.9537,227.58,193.65,25923.71,25988.17,116,74
2025-12-29 15:15:27.008597,49543,NIFTY DEC 2025 FUT,25955.1,25958.0,2.9,112950,118650,498,616,0.952,226.81,192.61,25923.69,25988.38,115,73
2025-12-29 15:15:27.207129,49543,NIFTY DEC 2025 FUT,25955.1,25958.0,2.9,112800,119025,496,618,0.9477,227.42,192.6,25923.75,25988.29,116,73
2025-12-29 15:15:27.408946,49543,NIFTY DEC 2025 FUT,25953.1,25958.0,4.9,112575,119325,494,619,0.9434,227.88,192.77,25923.34,25988.21,116,73
2025-12-29 15:15:27.607489,49543,NIFTY DEC 2025 FUT,25953.2,25958.0,4.8,112200,120750,490,638,0.9292,228.98,189.26,25923.45,25988.74,118,71
2025-12-29 15:15:27.807146,49543,NIFTY DEC 2025 FUT,25953.2,25958.7,5.5,111750,122625,486,646,0.9113,229.94,189.82,25923.42,25988.45,120,70
2025-12-29 15:15:28.207805,49543,NIFTY DEC 2025 FUT,25953.3,25958.7,5.4,111300,122250,479,640,0.9104,232.36,191.02,25923.71,25988.2,119,71
2025-12-29 15:15:28.407575,49543,NIFTY DEC 2025 FUT,25953.4,25958.7,5.3,112125,122925,489,640,0.9121,229.29,192.07,25923.56,25988.05,120,71
2025-12-29 15:15:28.610704,49543,NIFTY DEC 2025 FUT,25953.4,25958.7,5.3,112275,123225,490,644,0.9111,229.13,191.34,25923.6,25987.98,118,71
2025-12-29 15:15:28.808198,49543,NIFTY DEC 2025 FUT,25953.4,25958.7,5.3,110925,123075,481,642,0.9013,230.61,191.71,25922.98,25988.01,118,71
2025-12-29 15:15:29.012131,49543,NIFTY DEC 2025 FUT,25953.1,25958.7,5.6,112725,122850,494,639,0.9176,228.19,192.25,25923.01,25988.07,116,71
2025-12-29 15:15:29.407191,49543,NIFTY DEC 2025 FUT,25953.1,25958.6,5.5,108000,128400,484,682,0.8411,223.14,188.27,25921.8,25985.91,115,56
2025-12-29 15:15:29.610195,49543,NIFTY DEC 2025 FUT,25953.0,25958.4,5.4,108750,128775,483,685,0.8445,225.16,187.99,25921.88,25985.41,114,57
2025-12-29 15:15:29.808183,49543,NIFTY DEC 2025 FUT,25953.0,25958.4,5.4,97125,129300,464,684,0.7512,209.32,189.04,25918.43,25984.66,111,58
2025-12-29 15:15:30.011378,49543,NIFTY DEC 2025 FUT,25953.5,25958.2,4.7,99900,131850,452,710,0.7577,221.02,185.7,25920.0,25984.15,117,57
2025-12-29 15:15:30.207891,49543,NIFTY DEC 2025 FUT,25953.1,25957.9,4.8,109650,132975,468,710,0.8246,234.29,187.29,25921.97,25983.49,116,59
2025-12-29 15:15:30.608014,49543,NIFTY DEC 2025 FUT,25953.1,25957.8,4.7,109950,132225,473,697,0.8315,232.45,189.71,25922.01,25983.42,116,60
2025-12-29 15:15:30.809238,49543,NIFTY DEC 2025 FUT,25951.7,25957.8,6.1,112125,129525,490,681,0.8657,228.83,190.2,25922.2,25983.98,115,61
2025-12-29 15:15:31.006898,49543,NIFTY DEC 2025 FUT,25953.6,25957.8,4.2,112200,119550,485,617,0.9385,231.34,193.76,25923.12,25986.12,119,76
2025-12-29 15:15:31.210514,49543,NIFTY DEC 2025 FUT,25951.9,25957.8,5.9,113325,123750,495,644,0.9158,228.94,192.16,25923.4,25986.13,114,68
2025-12-29 15:15:31.407562,49543,NIFTY DEC 2025 FUT,25951.9,25957.9,6.0,114525,115275,499,591,0.9935,229.51,195.05,25923.8,25988.6,114,83
2025-12-29 15:15:31.808476,49543,NIFTY DEC 2025 FUT,25951.9,25957.9,6.0,114600,116475,491,609,0.9839,233.4,191.26,25924.51,25989.91,116,83
2025-12-29 15:15:32.007550,49543,NIFTY DEC 2025 FUT,25953.2,25957.9,4.7,113025,116550,480,612,0.9698,235.47,190.44,25924.8,25990.0,118,83
2025-12-29 15:15:32.209059,49543,NIFTY DEC 2025 FUT,25953.3,25957.9,4.6,110400,117150,476,620,0.9424,231.93,188.95,25925.45,25989.99,116,83
2025-12-29 15:15:32.414052,49543,NIFTY DEC 2025 FUT,25953.3,25957.9,4.6,113175,117225,489,622,0.9655,231.44,188.46,25924.29,25990.01,116,83
2025-12-29 15:15:32.608121,49543,NIFTY DEC 2025 FUT,25953.3,25957.9,4.6,113175,117450,489,625,0.9636,231.44,187.92,25924.3,25990.09,116,81
2025-12-29 15:15:33.008252,49543,NIFTY DEC 2025 FUT,25954.6,25957.9,3.3,110475,117075,477,620,0.9436,231.6,188.83,25925.52,25990.21,116,81
2025-12-29 15:15:33.206797,49543,NIFTY DEC 2025 FUT,25954.5,25957.9,3.4,110250,117375,469,624,0.9393,235.07,188.1,25925.83,25990.04,116,82
2025-12-29 15:15:33.416040,49543,NIFTY DEC 2025 FUT,25954.5,25957.9,3.4,111750,117375,474,624,0.9521,235.76,188.1,25924.67,25990.04,120,82
2025-12-29 15:15:33.608884,49543,NIFTY DEC 2025 FUT,25954.1,25957.9,3.8,109875,110850,465,612,0.9912,236.29,181.13,25926.11,25993.04,118,83
2025-12-29 15:15:33.807664,49543,NIFTY DEC 2025 FUT,25954.1,25957.9,3.8,110475,116100,472,600,0.9516,234.06,193.5,25925.92,25990.42,116,82
2025-12-29 15:15:34.219307,49543,NIFTY DEC 2025 FUT,25953.7,25957.9,4.2,112875,118275,480,620,0.9543,235.16,190.77,25924.83,25989.56,117,82
2025-12-29 15:15:34.407602,49543,NIFTY DEC 2025 FUT,25953.6,25957.9,4.3,113775,119475,492,630,0.9523,231.25,189.64,25924.45,25989.43,115,80
2025-12-29 15:15:34.607692,49543,NIFTY DEC 2025 FUT,25954.1,25957.9,3.8,113400,119475,488,628,0.9492,232.38,190.25,25924.57,25989.16,116,82
2025-12-29 15:15:34.810793,49543,NIFTY DEC 2025 FUT,25954.1,25957.9,3.8,112500,119325,477,626,0.9428,235.85,190.62,25924.95,25989.11,118,82
2025-12-29 15:15:35.009807,49543,NIFTY DEC 2025 FUT,25954.2,25957.9,3.7,112800,118725,480,622,0.9501,235.0,190.88,25924.89,25989.28,118,82
2025-12-29 15:15:35.408403,49543,NIFTY DEC 2025 FUT,25953.7,25957.9,4.2,112725,118800,479,623,0.9489,235.33,190.69,25924.85,25989.26,117,81
2025-12-29 15:15:35.606939,49543,NIFTY DEC 2025 FUT,25954.1,25957.9,3.8,110325,118575,470,620,0.9304,234.73,191.25,25926.02,25989.18,115,81
2025-12-29 15:15:35.807823,49543,NIFTY DEC 2025 FUT,25954.2,25957.9,3.7,107700,117825,445,618,0.9141,242.02,190.66,25925.78,25989.37,122,81
2025-12-29 15:15:36.007352,49543,NIFTY DEC 2025 FUT,25954.2,25957.9,3.7,107325,117750,440,617,0.9115,243.92,190.84,25925.9,25989.34,123,82
2025-12-29 15:15:36.208495,49543,NIFTY DEC 2025 FUT,25954.2,25957.9,3.7,108000,118125,452,618,0.9143,238.94,191.14,25925.25,25989.25,122,82
2025-12-29 15:15:36.608125,49543,NIFTY DEC 2025 FUT,25954.2,25957.9,3.7,109575,117750,450,616,0.9306,243.5,191.15,25924.4,25989.44,123,81
2025-12-29 15:15:36.807720,49543,NIFTY DEC 2025 FUT,25954.3,25957.9,3.6,109050,117675,447,615,0.9267,243.96,191.34,25924.23,25989.48,122,81
2025-12-29 15:15:37.006959,49543,NIFTY DEC 2025 FUT,25954.2,25959.0,4.8,108975,119100,461,627,0.915,236.39,189.95,25923.1,25989.35,120,80
2025-12-29 15:15:37.207545,49543,NIFTY DEC 2025 FUT,25954.3,25959.0,4.7,109050,122925,456,656,0.8871,239.14,187.39,25923.02,25988.81,120,75
2025-12-29 15:15:37.408504,49543,NIFTY DEC 2025 FUT,25954.3,25959.0,4.7,108000,122400,442,647,0.8824,244.34,189.18,25923.73,25988.26,123,77
2025-12-29 15:15:37.807451,49543,NIFTY DEC 2025 FUT,25954.3,25959.0,4.7,109350,122025,457,642,0.8961,239.28,190.07,25923.46,25988.25,121,78
2025-12-29 15:15:38.007306,49543,NIFTY DEC 2025 FUT,25954.3,25959.0,4.7,109425,122250,456,645,0.8951,239.97,189.53,25923.68,25988.33,122,76
2025-12-29 15:15:38.208512,49543,NIFTY DEC 2025 FUT,25954.3,25959.0,4.7,108900,122550,449,647,0.8886,242.54,189.41,25923.95,25988.26,123,76
2025-12-29 15:15:38.415475,49543,NIFTY DEC 2025 FUT,25954.3,25959.0,4.7,109425,122475,456,646,0.8934,239.97,189.59,25923.68,25988.32,122,76
2025-12-29 15:15:38.608314,49543,NIFTY DEC 2025 FUT,25954.4,25959.0,4.6,108900,122850,449,653,0.8864,242.54,188.13,25923.96,25988.72,123,75
2025-12-29 15:15:39.007127,49543,NIFTY DEC 2025 FUT,25954.4,25958.9,4.5,107625,125625,449,670,0.8567,239.7,187.5,25922.97,25987.37,121,70
2025-12-29 15:15:39.214146,49543,NIFTY DEC 2025 FUT,25954.4,25958.9,4.5,109425,125400,458,667,0.8726,238.92,188.01,25923.44,25987.47,122,72
2025-12-29 15:15:39.407609,49543,NIFTY DEC 2025 FUT,25954.4,25958.9,4.5,110025,127275,458,691,0.8645,240.23,184.19,25923.81,25988.0,123,71
2025-12-29 15:15:39.606995,49543,NIFTY DEC 2025 FUT,25954.3,25958.9,4.6,109200,126000,447,674,0.8667,244.3,186.94,25924.0,25987.5,121,72
2025-12-29 15:15:39.807473,49543,NIFTY DEC 2025 FUT,25954.3,25958.9,4.6,109800,126675,455,683,0.8668,241.32,185.47,25923.75,25987.74,122,71
2025-12-29 15:15:40.207969,49543,NIFTY DEC 2025 FUT,25954.4,25958.8,4.4,100275,125700,451,677,0.7977,222.34,185.67,25921.18,25987.32,120,70
2025-12-29 15:15:40.407640,49543,NIFTY DEC 2025 FUT,25954.3,25958.6,4.3,93450,128025,457,688,0.7299,204.49,186.08,25918.45,25986.53,119,61
2025-12-29 15:15:40.608315,49543,NIFTY DEC 2025 FUT,25954.3,25958.6,4.3,105000,127125,457,676,0.826,229.76,188.05,25921.73,25986.18,117,66
2025-12-29 15:15:40.807887,49543,NIFTY DEC 2025 FUT,25954.3,25958.6,4.3,109500,127275,460,678,0.8603,238.04,187.72,25922.82,25986.14,119,65
2025-12-29 15:15:41.007207,49543,NIFTY DEC 2025 FUT,25954.3,25958.6,4.3,109350,126450,456,670,0.8648,239.8,188.73,25923.15,25986.48,121,64
2025-12-29 15:15:41.409335,49543,NIFTY DEC 2025 FUT,25954.6,25958.6,4.0,111450,115800,479,608,0.9624,232.67,190.46,25923.18,25989.1,117,78
2025-12-29 15:15:41.607445,49543,NIFTY DEC 2025 FUT,25954.6,25958.9,4.3,111150,122175,475,628,0.9098,234.0,194.55,25923.26,25987.47,118,76
2025-12-29 15:15:41.806882,49543,NIFTY DEC 2025 FUT,25954.6,25958.9,4.3,111000,124500,473,651,0.8916,234.67,191.24,25923.37,25986.94,121,72
2025-12-29 15:15:42.007880,49543,NIFTY DEC 2025 FUT,25954.7,25958.9,4.2,110925,127725,473,681,0.8685,234.51,187.56,25923.25,25986.0,120,60
2025-12-29 15:15:42.207232,49543,NIFTY DEC 2025 FUT,25954.7,25958.7,4.0,110925,128250,473,682,0.8649,234.51,188.05,25923.24,25985.45,119,61
2025-12-29 15:15:42.607307,49543,NIFTY DEC 2025 FUT,25954.7,25958.0,3.3,111525,126675,468,668,0.8804,238.3,189.63,25923.77,25985.76,118,64
2025-12-29 15:15:42.807990,49543,NIFTY DEC 2025 FUT,25954.7,25958.0,3.3,112200,126675,476,667,0.8857,235.71,189.92,25923.58,25985.94,118,63
2025-12-29 15:15:43.008703,49543,NIFTY DEC 2025 FUT,25954.7,25958.0,3.3,111300,125475,477,651,0.887,233.33,192.74,25923.34,25986.19,119,64
2025-12-29 15:15:43.207478,49543,NIFTY DEC 2025 FUT,25954.8,25958.0,3.2,110625,125025,467,649,0.8848,236.88,192.64,25923.63,25986.29,122,64
2025-12-29 15:15:43.407067,49543,NIFTY DEC 2025 FUT,25954.8,25958.0,3.2,111450,125025,465,649,0.8914,239.68,192.64,25924.05,25986.29,119,64
2025-12-29 15:15:43.807350,49543,NIFTY DEC 2025 FUT,25954.8,25958.0,3.2,111450,123900,465,642,0.8995,239.68,192.99,25924.05,25986.53,119,66
2025-12-29 15:15:44.007460,49543,NIFTY DEC 2025 FUT,25954.8,25958.0,3.2,111375,121125,464,626,0.9195,240.03,193.49,25924.04,25987.13,119,76
2025-12-29 15:15:44.207182,49543,NIFTY DEC 2025 FUT,25954.8,25958.7,3.9,111300,121800,475,630,0.9138,234.32,193.33,25923.46,25987.03,120,73
2025-12-29 15:15:44.407589,49543,NIFTY DEC 2025 FUT,25954.6,25958.7,4.1,111300,122175,475,631,0.911,234.32,193.62,25923.44,25986.94,120,71
2025-12-29 15:15:44.607253,49543,NIFTY DEC 2025 FUT,25954.8,25958.7,3.9,111300,122625,475,633,0.9076,234.32,193.72,25923.34,25986.84,119,71
2025-12-29 15:15:45.006989,49543,NIFTY DEC 2025 FUT,25954.7,25958.7,4.0,110625,122550,454,633,0.9027,243.67,193.6,25924.51,25986.87,122,71
2025-12-29 15:15:45.207515,49543,NIFTY DEC 2025 FUT,25954.7,25958.7,4.0,110325,121275,462,627,0.9097,238.8,193.42,25923.76,25987.15,121,75
2025-12-29 15:15:45.407385,49543,NIFTY DEC 2025 FUT,25954.7,25958.7,4.0,109875,120075,456,615,0.9151,240.95,195.24,25924.07,25987.38,119,77
2025-12-29 15:15:45.607119,49543,NIFTY DEC 2025 FUT,25954.7,25958.7,4.0,110850,119475,469,607,0.9278,236.35,196.83,25923.72,25987.35,121,79
2025-12-29 15:15:45.807098,49543,NIFTY DEC 2025 FUT,25955.0,25958.7,3.7,109200,115575,450,590,0.9448,242.67,195.89,25924.17,25988.45,121,79
2025-12-29 15:15:46.208888,49543,NIFTY DEC 2025 FUT,25954.7,25959.0,4.3,110400,117075,455,590,0.943,242.64,198.43,25924.47,25988.23,121,78
2025-12-29 15:15:46.408478,49543,NIFTY DEC 2025 FUT,25954.7,25959.0,4.3,108675,118350,447,601,0.9183,243.12,196.92,25924.08,25988.01,122,77
2025-12-29 15:15:46.609004,49543,NIFTY DEC 2025 FUT,25954.6,25959.0,4.4,109125,118725,452,606,0.9191,241.43,195.92,25924.0,25987.93,122,77
2025-12-29 15:15:46.807422,49543,NIFTY DEC 2025 FUT,25954.7,25959.0,4.3,109275,118950,453,606,0.9187,241.23,196.29,25924.24,25987.88,121,77
2025-12-29 15:15:47.006926,49543,NIFTY DEC 2025 FUT,25954.7,25959.0,4.3,109200,119100,452,608,0.9169,241.59,195.89,25924.31,25987.84,123,77
2025-12-29 15:15:47.407928,49543,NIFTY DEC 2025 FUT,25955.1,25959.0,3.9,107325,119550,451,610,0.8977,237.97,195.98,25925.02,25987.6,121,76
2025-12-29 15:15:47.608743,49543,NIFTY DEC 2025 FUT,25955.1,25959.0,3.9,106875,119550,445,610,0.894,240.17,195.98,25925.22,25987.6,122,76
2025-12-29 15:15:47.808133,49543,NIFTY DEC 2025 FUT,25955.2,25959.0,3.8,108675,123150,447,643,0.8825,243.12,191.52,25924.09,25987.28,123,71
2025-12-29 15:15:48.007568,49543,NIFTY DEC 2025 FUT,25955.2,25959.0,3.8,108450,124800,446,658,0.869,243.16,189.67,25924.03,25987.04,123,66
2025-12-29 15:15:48.206963,49543,NIFTY DEC 2025 FUT,25955.2,25958.9,3.7,108825,124200,455,648,0.8762,239.18,191.67,25923.52,25987.04,123,67
2025-12-29 15:15:48.607406,49543,NIFTY DEC 2025 FUT,25955.5,25958.9,3.4,107700,124200,443,648,0.8671,243.12,191.67,25923.94,25987.0,126,68
2025-12-29 15:15:48.807388,49543,NIFTY DEC 2025 FUT,25955.6,25958.9,3.3,107775,124050,444,647,0.8688,242.74,191.73,25923.91,25987.04,125,68
2025-12-29 15:15:49.007004,49543,NIFTY DEC 2025 FUT,25955.6,25958.9,3.3,108000,123975,446,646,0.8711,242.15,191.91,25923.76,25987.05,124,68
2025-12-29 15:15:49.208392,49543,NIFTY DEC 2025 FUT,25955.6,25958.9,3.3,108825,123300,457,637,0.8826,238.13,193.56,25923.36,25986.89,123,69
2025-12-29 15:15:49.408188,49543,NIFTY DEC 2025 FUT,25955.6,25958.9,3.3,108525,123225,453,636,0.8807,239.57,193.75,25923.49,25986.91,124,69
2025-12-29 15:15:49.807439,49543,NIFTY DEC 2025 FUT,25955.6,25958.8,3.2,107025,124275,444,650,0.8612,241.05,191.19,25922.81,25986.65,122,65
2025-12-29 15:15:50.009992,49543,NIFTY DEC 2025 FUT,25955.6,25958.7,3.1,107325,124800,439,664,0.86,244.48,187.95,25923.12,25986.43,123,62
2025-12-29 15:15:50.207747,49543,NIFTY DEC 2025 FUT,25955.6,25958.6,3.0,106875,123975,434,653,0.8621,246.26,189.85,25923.66,25986.06,126,68
2025-12-29 15:15:50.407935,49543,NIFTY DEC 2025 FUT,25955.7,25958.6,2.9,107700,124500,444,656,0.8651,242.57,189.79,25923.2,25986.21,124,66
2025-12-29 15:15:50.607907,49543,NIFTY DEC 2025 FUT,25954.7,25958.6,3.9,108150,124425,450,655,0.8692,240.33,189.96,25923.13,25986.27,123,65
2025-12-29 15:15:51.007279,49543,NIFTY DEC 2025 FUT,25954.5,25958.6,4.1,109425,123600,464,644,0.8853,235.83,191.93,25922.93,25986.44,118,66
2025-12-29 15:15:51.207367,49543,NIFTY DEC 2025 FUT,25954.5,25958.5,4.0,108600,124650,453,658,0.8712,239.74,189.44,25923.21,25986.31,121,65
2025-12-29 15:15:51.407760,49543,NIFTY DEC 2025 FUT,25954.5,25958.3,3.8,89400,126825,443,674,0.7049,201.81,188.17,25915.95,25985.84,120,63
2025-12-29 15:15:51.607559,49543,NIFTY DEC 2025 FUT,25954.5,25958.2,3.7,91425,129375,444,692,0.7067,205.91,186.96,25916.5,25985.15,119,60
2025-12-29 15:15:51.807441,49543,NIFTY DEC 2025 FUT,25954.6,25958.2,3.6,102300,129375,458,692,0.7907,223.36,186.96,25920.26,25984.91,113,60
2025-12-29 15:15:52.208004,49543,NIFTY DEC 2025 FUT,25954.6,25958.1,3.5,109125,129375,461,692,0.8435,236.71,186.96,25922.6,25984.99,118,62
2025-12-29 15:15:52.407666,49543,NIFTY DEC 2025 FUT,25954.6,25958.1,3.5,109200,128550,461,686,0.8495,236.88,187.39,25922.71,25985.15,118,62
2025-12-29 15:15:52.606910,49543,NIFTY DEC 2025 FUT,25954.6,25958.1,3.5,109575,128775,465,684,0.8509,235.65,188.27,25922.65,25985.1,117,62
2025-12-29 15:15:52.807734,49543,NIFTY DEC 2025 FUT,25954.6,25958.0,3.4,108825,128775,455,692,0.8451,239.18,186.09,25923.02,25985.68,121,58
2025-12-29 15:15:53.008124,49543,NIFTY DEC 2025 FUT,25954.6,25958.0,3.4,109125,126225,459,664,0.8645,237.75,190.1,25922.95,25986.14,120,62
2025-12-29 15:15:53.407009,49543,NIFTY DEC 2025 FUT,25954.7,25958.3,3.6,109200,120825,459,621,0.9038,237.91,194.57,25923.19,25987.71,122,75
